zip_code,square_footage,bedrooms,bathrooms,year_built,lot_size_acres,renovation_status,property_type,garage_spaces,price
30301,1609,2,3.5,1988,0.08,Major (Structural/Systems),Single Family,1,580900.0
90210,2133,3,4.0,1981,0.15,None,Single Family,2,1577100.0
80202,1163,2,2.5,1984,0.032,None,Condo,1,460000.0
30301,2340,4,4.5,2016,0.72,Minor (Cosmetic),Single Family,0,843100.0
33101,1187,2,2.5,1960,0.041,Minor (Cosmetic),Condo,2,578000.0
78701,2106,4,5.5,1968,0.042,None,Townhouse,2,887500.0
10001,1631,2,2.5,1963,0.61,Major (Structural/Systems),Single Family,3,1455500.0
98101,2451,4,5.5,2016,0.36,Minor (Cosmetic),Single Family,2,1552700.0
30301,900,1,2.0,1981,0.051,Minor (Cosmetic),Townhouse,0,257100.0
78701,1186,1,2.0,2023,0.035,None,Condo,2,597500.0
78701,2274,3,4.0,2010,0.6,None,Single Family,1,1116900.0
94102,1762,2,3.0,1980,0.32,None,Single Family,2,1161500.0
90210,1210,3,3.0,1987,0.05,Full Gut Rehab,Condo,1,1087300.0
85001,1510,1,2.5,2018,0.03,None,Condo,1,477200.0
98101,2142,4,4.5,2016,0.39,None,Single Family,0,1333800.0
33101,1791,3,4.0,1982,0.08,None,Single Family,2,867800.0
90210,1874,3,4.0,1947,0.105,None,Townhouse,1,1386900.0
60601,632,1,1.0,2024,0.035,Major (Structural/Systems),Condo,1,298200.0
85001,2671,3,4.0,2002,0.29,None,Multi-Family,4,898200.0
78701,1527,2,2.0,2002,0.038,Minor (Cosmetic),Condo,0,676300.0
94102,1827,3,3.5,1945,0.085,Minor (Cosmetic),Townhouse,3,1274200.0
78701,1090,2,2.5,2013,0.51,None,Single Family,2,624700.0
60601,550,1,1.5,1991,0.033,Major (Structural/Systems),Condo,0,224700.0
98101,2621,5,6.0,1960,0.26,None,Single Family,2,1319700.0
30301,1401,3,3.0,1953,0.015,None,Condo,1,414600.0
33101,1286,2,3.0,1997,0.22,None,Single Family,2,674600.0
30301,2837,4,5.5,1964,0.27,None,Single Family,0,819000.0
33101,2398,3,4.5,1995,0.09,Minor (Cosmetic),Townhouse,2,1142600.0
94102,2649,4,5.5,2022,0.076,Minor (Cosmetic),Townhouse,2,2264200.0
02108,2748,4,5.0,1948,0.08,Major (Structural/Systems),Single Family,2,1768800.0
10001,1277,2,2.5,1975,0.016,None,Condo,2,970000.0
30301,900,1,1.5,1996,0.45,Minor (Cosmetic),Single Family,0,290100.0
60601,4074,6,6.0,2018,0.38,None,Single Family,1,1820600.0
33101,1541,2,3.0,1944,0.061,Full Gut Rehab,Townhouse,4,862600.0
02108,1799,3,4.0,2020,0.21,Full Gut Rehab,Single Family,1,1743400.0
10001,1685,3,3.5,1946,0.065,None,Townhouse,1,1347100.0
60601,3633,5,6.0,1945,0.08,Minor (Cosmetic),Single Family,3,1313000.0
80202,1872,3,4.0,2018,0.023,Major (Structural/Systems),Condo,1,950200.0
10001,1143,2,2.5,1991,0.021,None,Condo,0,840800.0
33101,3248,5,6.0,2013,0.08,None,Single Family,1,1710700.0
90210,2532,4,5.5,2009,0.25,None,Single Family,1,2256800.0
98101,1332,2,3.0,1994,0.076,None,Townhouse,1,677000.0
80202,1616,2,2.5,2016,0.039,Major (Structural/Systems),Condo,1,844600.0
94102,2033,3,3.5,1953,0.34,Major (Structural/Systems),Single Family,0,1488800.0
85001,3651,6,6.0,1940,0.15,Full Gut Rehab,Single Family,1,1307000.0
10001,3473,4,6.0,2022,0.24,None,Single Family,3,3370100.0
94102,2960,5,6.0,2012,0.27,None,Single Family,3,2537400.0
10001,3871,6,6.0,1976,0.87,Minor (Cosmetic),Single Family,3,3312400.0
60601,4174,7,6.0,1988,1.4,Major (Structural/Systems),Single Family,2,1763700.0
80202,1721,2,3.0,1951,0.105,Minor (Cosmetic),Townhouse,2,708700.0
78701,816,1,1.0,1944,0.032,Full Gut Rehab,Condo,0,370000.0
90210,961,1,1.5,2009,0.114,Major (Structural/Systems),Townhouse,2,940700.0
90210,1885,3,4.0,1950,0.017,None,Condo,0,1270700.0
80202,1602,1,2.0,1992,0.096,None,Townhouse,4,676200.0
75001,1497,2,2.5,1994,0.028,None,Condo,1,411100.0
30301,840,2,3.0,2013,0.016,Minor (Cosmetic),Condo,2,336600.0
94102,4430,6,6.0,2018,0.08,Major (Structural/Systems),Multi-Family,1,4621200.0
78701,854,2,2.0,1989,0.029,Minor (Cosmetic),Condo,1,405700.0
30301,1606,2,3.0,1992,0.1,Major (Structural/Systems),Single Family,2,590800.0
98101,1027,1,1.5,1994,0.02,Minor (Cosmetic),Condo,0,522200.0
75001,1560,3,3.0,1942,0.066,None,Townhouse,2,432100.0
94102,1308,3,3.5,1955,0.039,Major (Structural/Systems),Condo,0,960400.0
85001,1082,2,2.0,1984,0.017,Minor (Cosmetic),Condo,1,303700.0
60601,1319,3,4.0,2020,0.039,None,Condo,1,584600.0
85001,2967,5,6.0,1975,0.53,Major (Structural/Systems),Multi-Family,2,980100.0
33101,2001,3,4.0,1958,0.32,Major (Structural/Systems),Single Family,3,1072700.0
98101,895,2,2.5,1943,0.02,Minor (Cosmetic),Condo,0,435300.0
85001,4033,5,6.0,1998,0.08,None,Single Family,1,1248000.0
02108,1178,2,2.5,1951,0.026,None,Condo,1,652200.0
98101,550,1,2.0,2002,0.044,Minor (Cosmetic),Condo,2,344100.0
60601,2109,4,5.0,1995,0.08,None,Single Family,3,832300.0
60601,2572,5,6.0,1966,0.48,None,Single Family,2,954500.0
30301,1745,3,3.5,2007,0.029,None,Condo,2,531000.0
10001,3271,5,6.0,1963,0.8,None,Single Family,1,2612800.0
75001,1808,3,4.0,2020,0.15,Major (Structural/Systems),Single Family,0,657400.0
60601,2888,4,5.0,1965,0.096,Major (Structural/Systems),Townhouse,3,1179300.0
90210,2476,4,5.5,2021,0.47,None,Single Family,3,2240600.0
98101,3434,6,6.0,1961,0.08,None,Single Family,1,1609700.0
02108,1280,3,3.0,2009,0.053,None,Townhouse,1,885200.0
02108,800,1,1.0,1958,0.08,Minor (Cosmetic),Single Family,3,530200.0
85001,1443,2,3.0,1973,0.42,Major (Structural/Systems),Single Family,1,514700.0
33101,550,1,1.0,1950,0.032,None,Condo,2,250300.0
60601,1839,2,2.5,1984,0.013,Minor (Cosmetic),Condo,1,586000.0
85001,1896,3,4.0,1976,0.065,None,Townhouse,2,547200.0
98101,1383,3,3.5,1962,0.051,None,Townhouse,2,709100.0
75001,1258,2,2.0,1979,0.014,None,Condo,1,285500.0
80202,2642,5,5.5,1982,0.12,Major (Structural/Systems),Single Family,1,1174200.0
30301,2965,5,6.0,1943,0.08,None,Single Family,1,832100.0
10001,3407,5,6.0,2021,0.11,None,Single Family,2,3432300.0
85001,2282,4,5.0,1954,0.28,Minor (Cosmetic),Single Family,2,737800.0
10001,792,1,1.5,1962,0.032,Minor (Cosmetic),Condo,1,618600.0
98101,1389,2,2.5,1951,0.017,None,Condo,0,603300.0
60601,3101,5,6.0,2007,0.08,None,Single Family,2,1282500.0
98101,1845,3,3.5,2007,0.108,Minor (Cosmetic),Townhouse,1,1063200.0
33101,4133,7,6.0,1991,0.08,None,Single Family,0,1829200.0
80202,2171,3,4.0,1980,0.08,Minor (Cosmetic),Single Family,4,902000.0
60601,785,1,2.0,2017,0.02,None,Condo,1,315600.0
10001,2813,5,6.0,1998,0.3,None,Single Family,2,2505200.0
90210,1993,3,3.5,1997,0.08,None,Single Family,2,1609500.0
02108,2871,4,6.0,1998,1.47,Minor (Cosmetic),Single Family,2,2001300.0
80202,1875,4,5.0,2011,0.09,Major (Structural/Systems),Single Family,3,1092500.0
10001,959,2,2.5,1962,0.02,Minor (Cosmetic),Condo,1,759600.0
98101,2650,5,5.5,1940,0.099,None,Townhouse,2,1296900.0
98101,2195,3,4.5,1995,0.1,Minor (Cosmetic),Single Family,1,1231400.0
90210,1900,3,4.0,2014,0.18,Minor (Cosmetic),Single Family,1,1764000.0
78701,1509,2,2.5,1943,0.032,Major (Structural/Systems),Condo,0,628100.0
30301,1327,2,3.0,1968,0.042,None,Townhouse,2,414700.0
94102,1980,3,4.0,1956,0.64,Major (Structural/Systems),Single Family,1,1561300.0
33101,2932,5,6.0,1988,0.25,None,Single Family,2,1364500.0
33101,1428,2,2.5,2022,0.023,Major (Structural/Systems),Condo,0,795300.0
80202,1527,3,3.5,1990,0.026,None,Condo,2,616900.0
60601,1939,3,3.0,1988,0.08,Minor (Cosmetic),Single Family,0,692000.0
80202,1308,1,1.5,1963,0.039,None,Condo,1,444000.0
78701,2150,3,4.0,1983,0.27,Minor (Cosmetic),Single Family,1,984200.0
90210,2045,3,3.5,1980,0.86,Major (Structural/Systems),Single Family,0,1820100.0
60601,3402,6,6.0,1996,0.22,None,Single Family,3,1301800.0
33101,1552,3,3.5,1995,0.106,Minor (Cosmetic),Townhouse,2,793200.0
90210,2708,4,5.5,1971,0.08,Minor (Cosmetic),Single Family,2,2186000.0
98101,2616,4,5.0,1970,0.08,None,Single Family,2,1199900.0
85001,1696,3,4.0,1955,1.04,Major (Structural/Systems),Single Family,2,627300.0
80202,2234,4,4.5,1971,0.061,Full Gut Rehab,Townhouse,2,1118200.0
78701,2920,4,4.5,1981,0.63,None,Single Family,2,1235900.0
30301,1010,1,2.0,1973,0.1,Major (Structural/Systems),Single Family,2,342700.0
60601,2708,3,4.0,1976,0.08,None,Single Family,4,875500.0
78701,829,2,2.5,1955,0.039,Full Gut Rehab,Condo,1,391500.0
75001,3322,5,6.0,2024,0.53,Minor (Cosmetic),Single Family,2,1105200.0
30301,1415,2,3.0,1952,0.65,Full Gut Rehab,Single Family,2,512700.0
80202,2232,4,5.0,2021,0.7,None,Single Family,2,1120400.0
80202,1962,2,3.0,2005,0.079,Major (Structural/Systems),Townhouse,2,1005100.0
98101,1119,1,1.5,1972,0.026,Minor (Cosmetic),Condo,1,491100.0
85001,1367,2,3.0,2021,0.04,None,Condo,1,447800.0
60601,1116,2,2.5,1974,0.086,Major (Structural/Systems),Townhouse,4,498400.0
94102,2543,3,4.0,1976,0.117,Minor (Cosmetic),Townhouse,2,1747100.0
30301,2893,5,6.0,2015,0.16,Major (Structural/Systems),Single Family,1,1147500.0
80202,4287,6,6.0,1979,0.08,None,Multi-Family,1,1751400.0
90210,3155,4,6.0,1947,0.31,Full Gut Rehab,Single Family,3,3048500.0
78701,2491,4,5.5,1993,0.15,Minor (Cosmetic),Single Family,2,1217000.0
80202,1222,1,2.0,1946,0.067,Minor (Cosmetic),Townhouse,2,474800.0
30301,2077,3,4.5,1941,0.29,None,Single Family,2,603100.0
10001,3692,5,6.0,1995,0.89,Major (Structural/Systems),Single Family,2,3772000.0
75001,3539,6,6.0,1996,0.11,Major (Structural/Systems),Single Family,1,1152200.0
78701,883,1,1.0,1988,0.025,Major (Structural/Systems),Condo,1,404400.0
90210,800,2,2.5,2008,0.78,Major (Structural/Systems),Single Family,2,945900.0
85001,1025,1,1.5,2017,0.046,Full Gut Rehab,Condo,1,413800.0
78701,1670,2,3.0,1947,0.059,Major (Structural/Systems),Townhouse,2,759700.0
02108,1012,2,2.5,2023,0.038,Full Gut Rehab,Condo,1,943000.0
80202,2896,4,5.0,2002,0.19,Major (Structural/Systems),Single Family,1,1531700.0
30301,2194,4,4.5,2021,0.115,Major (Structural/Systems),Townhouse,1,858200.0
02108,3242,4,5.5,2010,0.46,None,Single Family,2,2180000.0
10001,2834,5,6.0,1985,0.24,Minor (Cosmetic),Single Family,3,2407900.0
94102,1149,1,1.5,2017,0.6,None,Single Family,2,981700.0
02108,980,1,2.0,2006,0.05,None,Condo,1,619500.0
75001,4228,7,6.0,1985,0.21,Minor (Cosmetic),Single Family,1,1140300.0
80202,2780,5,6.0,2017,0.16,Major (Structural/Systems),Single Family,4,1588300.0
10001,2775,5,6.0,2006,0.33,None,Single Family,2,2652100.0
10001,2769,5,6.0,1981,0.4,None,Single Family,2,2256800.0
98101,1245,3,3.0,2003,0.038,None,Condo,1,652700.0
85001,900,1,1.5,2012,0.078,Minor (Cosmetic),Townhouse,1,320300.0
98101,1016,2,2.5,1992,0.023,None,Condo,0,503200.0
85001,2471,4,5.5,2010,0.6,None,Single Family,3,916300.0
80202,3461,6,6.0,1946,1.11,None,Single Family,1,1398400.0
10001,3238,6,6.0,1946,0.7,None,Multi-Family,3,2882300.0
30301,1265,2,2.5,1975,0.4,Minor (Cosmetic),Single Family,2,413900.0
80202,1993,4,4.5,1952,0.069,None,Townhouse,2,783400.0
60601,1897,2,3.5,2006,0.34,Minor (Cosmetic),Single Family,2,832600.0
85001,1252,2,3.0,1959,0.048,Minor (Cosmetic),Townhouse,3,430900.0
90210,1874,2,2.5,2012,0.27,None,Single Family,1,1598900.0
94102,2906,4,5.5,1992,0.53,Minor (Cosmetic),Single Family,2,2465300.0
60601,1540,3,3.0,1991,0.02,None,Condo,0,496600.0
02108,1269,2,3.0,2000,0.03,Major (Structural/Systems),Condo,1,921700.0
10001,2974,5,6.0,2000,0.08,Full Gut Rehab,Single Family,4,3457400.0
90210,1265,2,2.5,1995,0.044,Major (Structural/Systems),Condo,0,1081700.0
90210,1135,1,1.0,1979,0.024,Major (Structural/Systems),Condo,1,831100.0
75001,3022,4,5.0,2020,0.31,None,Single Family,2,984900.0
94102,800,1,1.5,2002,0.17,Minor (Cosmetic),Single Family,3,739900.0
80202,2583,4,5.0,1996,0.32,None,Single Family,1,1111100.0
33101,1716,3,3.5,2021,0.48,Major (Structural/Systems),Single Family,2,1088600.0
80202,1507,3,4.0,1943,0.023,Minor (Cosmetic),Condo,2,592500.0
90210,2389,3,5.0,1965,0.26,None,Single Family,2,1846600.0
75001,2523,4,5.5,2001,0.55,Minor (Cosmetic),Single Family,3,838200.0
90210,1371,2,2.5,2015,0.41,Minor (Cosmetic),Single Family,2,1354300.0
60601,3262,4,6.0,1993,0.08,None,Single Family,2,1211800.0
30301,2970,5,6.0,2001,0.29,Major (Structural/Systems),Single Family,2,998700.0
80202,2917,4,5.5,1957,0.17,Major (Structural/Systems),Single Family,1,1360000.0
78701,1890,3,4.0,1949,0.43,None,Single Family,2,867600.0
80202,2581,5,6.0,1975,0.08,None,Multi-Family,0,1094000.0
98101,2667,4,5.5,1941,0.14,Minor (Cosmetic),Single Family,1,1381100.0
30301,856,1,1.5,1999,0.013,None,Condo,0,239100.0
30301,2826,5,6.0,1986,0.89,Major (Structural/Systems),Single Family,2,981500.0
98101,879,2,2.5,2012,0.73,Minor (Cosmetic),Single Family,2,653000.0
33101,2134,3,4.0,1971,1.21,None,Single Family,1,1011200.0
30301,3847,6,6.0,2008,0.36,None,Single Family,2,1298100.0
85001,3551,5,6.0,1990,0.58,None,Multi-Family,3,1137900.0
78701,1875,3,4.0,2006,0.089,Major (Structural/Systems),Townhouse,2,1021200.0
80202,1794,3,4.0,2020,0.03,Major (Structural/Systems),Condo,1,954800.0
02108,550,1,1.0,2016,0.043,None,Condo,1,392700.0
85001,1888,3,4.0,2006,0.52,Major (Structural/Systems),Single Family,2,759400.0
94102,2199,4,5.0,2007,0.46,None,Single Family,1,1736000.0
78701,2186,4,5.0,2021,0.112,Full Gut Rehab,Townhouse,2,1300000.0
02108,1406,3,3.5,1995,0.047,Major (Structural/Systems),Condo,1,986500.0
02108,796,1,1.5,1953,0.028,Major (Structural/Systems),Condo,0,486100.0
98101,3248,4,5.5,1955,0.12,Major (Structural/Systems),Single Family,1,1776800.0
85001,2197,3,4.0,2015,0.25,Minor (Cosmetic),Single Family,2,815200.0
90210,2345,4,5.0,2014,0.047,None,Townhouse,3,1956000.0
78701,1725,1,2.5,2005,0.97,Minor (Cosmetic),Single Family,4,885300.0
94102,2407,3,4.5,1972,1.44,Minor (Cosmetic),Single Family,2,1792400.0
94102,2132,4,4.5,1952,0.37,None,Single Family,2,1516400.0
80202,2275,4,5.0,1969,0.1,None,Townhouse,2,871500.0
78701,2107,3,4.5,1965,0.14,Full Gut Rehab,Single Family,2,1106500.0
02108,1780,3,3.5,2021,0.109,Minor (Cosmetic),Townhouse,1,1463200.0
02108,2880,5,6.0,1952,0.81,None,Single Family,2,1789200.0
94102,2045,4,5.0,2007,0.046,None,Townhouse,1,1674600.0
02108,1410,2,2.5,1972,0.015,None,Condo,1,802300.0
85001,2658,4,5.0,1954,0.11,Minor (Cosmetic),Single Family,3,854800.0
85001,953,1,2.0,1956,0.038,None,Condo,2,272500.0
98101,2237,3,4.0,1945,0.08,Minor (Cosmetic),Single Family,2,1153700.0
78701,2519,4,5.5,1944,0.09,Major (Structural/Systems),Single Family,1,1237800.0
30301,1912,3,4.0,1972,0.071,Major (Structural/Systems),Townhouse,2,617600.0
90210,2389,3,4.5,1993,0.33,Full Gut Rehab,Single Family,2,2563700.0
75001,2514,4,5.5,1955,1.31,Minor (Cosmetic),Single Family,4,800700.0
85001,1362,2,2.5,1985,0.54,None,Single Family,3,455100.0
94102,3000,5,6.0,1963,0.29,Major (Structural/Systems),Single Family,0,2523300.0
10001,1881,3,4.0,1944,0.044,None,Townhouse,1,1378100.0
85001,3251,4,5.5,2006,0.25,Major (Structural/Systems),Single Family,3,1331400.0
78701,3200,5,6.0,2015,0.08,Full Gut Rehab,Multi-Family,4,2013400.0
90210,1017,1,1.0,1989,0.064,Major (Structural/Systems),Townhouse,1,836000.0
02108,2231,3,4.0,1980,0.1,Full Gut Rehab,Single Family,2,1611700.0
80202,2350,3,4.0,1994,0.15,None,Single Family,2,940600.0
60601,2134,3,3.5,2020,0.045,None,Townhouse,0,823400.0
60601,947,2,2.5,1959,0.3,None,Single Family,3,389800.0
85001,2530,4,5.0,1989,0.08,Major (Structural/Systems),Single Family,2,901000.0
02108,2885,4,5.5,1974,0.38,None,Single Family,1,1607400.0
78701,868,2,2.0,1989,0.039,Major (Structural/Systems),Condo,0,428300.0
78701,1126,2,3.0,2018,0.029,None,Condo,2,548400.0
98101,2029,2,3.0,1972,0.53,Major (Structural/Systems),Single Family,2,1165500.0
10001,1952,3,3.5,2006,1.2,None,Single Family,3,1864900.0
85001,1616,4,4.5,2010,0.067,Minor (Cosmetic),Townhouse,2,619100.0
30301,851,1,1.0,1949,0.035,Full Gut Rehab,Condo,1,266900.0
78701,1339,1,1.5,1980,0.023,Minor (Cosmetic),Condo,1,517700.0
33101,842,1,1.0,1979,0.028,None,Condo,2,328800.0
10001,1822,3,3.5,1945,0.08,Major (Structural/Systems),Single Family,2,1804200.0
78701,1718,3,3.5,1972,0.013,None,Condo,1,597200.0
60601,3220,5,6.0,1955,0.56,Minor (Cosmetic),Single Family,2,1212300.0
78701,1103,2,2.0,1963,0.08,Minor (Cosmetic),Single Family,3,524400.0
85001,832,2,2.5,1999,0.038,Major (Structural/Systems),Condo,1,308000.0
33101,2681,5,6.0,2013,0.43,Minor (Cosmetic),Single Family,2,1555800.0
98101,3459,6,6.0,1950,1.95,Major (Structural/Systems),Multi-Family,1,2218200.0
75001,1382,2,2.5,1983,0.42,None,Single Family,2,390800.0
10001,2321,4,4.5,1942,0.05,Minor (Cosmetic),Townhouse,2,1703300.0
98101,2171,3,4.0,1977,0.09,None,Townhouse,3,1022400.0
98101,2861,4,5.5,1979,0.26,Minor (Cosmetic),Single Family,1,1579000.0
80202,1574,2,2.5,1958,0.047,None,Condo,2,552500.0
75001,2839,4,5.0,1979,0.41,Full Gut Rehab,Single Family,1,897300.0
80202,2001,4,5.0,1992,0.081,None,Townhouse,1,825500.0
75001,3668,5,6.0,2016,0.34,Major (Structural/Systems),Single Family,1,1289700.0
78701,1485,2,3.0,1975,0.028,Minor (Cosmetic),Condo,2,576400.0
98101,1868,2,2.5,2006,0.25,Minor (Cosmetic),Single Family,2,1153000.0
75001,2974,5,6.0,1959,0.45,None,Single Family,1,820100.0
10001,2001,2,3.0,1967,0.08,Minor (Cosmetic),Single Family,2,1651400.0
10001,2878,4,5.5,1996,0.33,Major (Structural/Systems),Single Family,4,2845500.0
78701,1266,3,3.0,1942,0.014,Major (Structural/Systems),Condo,2,576600.0
02108,615,1,1.0,1976,0.044,Minor (Cosmetic),Condo,1,373600.0
90210,1057,2,2.0,1957,0.048,None,Condo,0,714800.0
33101,2698,4,6.0,2023,0.53,None,Single Family,3,1560200.0
78701,2172,3,4.0,1985,0.44,None,Single Family,3,968600.0
80202,2736,4,5.5,1944,1.01,None,Single Family,3,1229600.0
85001,2162,3,4.0,2012,0.057,Full Gut Rehab,Townhouse,3,930600.0
78701,3175,5,6.0,2020,0.09,None,Multi-Family,2,1676300.0
30301,2668,5,6.0,2015,0.23,None,Single Family,3,1015800.0
94102,3537,5,6.0,1996,0.08,Minor (Cosmetic),Single Family,3,2781700.0
78701,2854,5,5.5,1965,1.17,None,Single Family,3,1286100.0
30301,1170,3,3.5,1972,0.011,Major (Structural/Systems),Condo,1,386800.0
78701,764,2,2.0,1975,0.034,Major (Structural/Systems),Condo,1,337900.0
60601,1334,3,3.5,1961,0.024,None,Condo,1,462000.0
98101,2747,4,5.5,2021,0.08,Full Gut Rehab,Single Family,3,2235800.0
94102,1549,2,2.5,1956,0.011,None,Condo,0,900600.0
80202,1116,2,3.0,1983,0.02,None,Condo,0,412700.0
98101,1137,1,2.0,1991,0.08,Full Gut Rehab,Single Family,2,802100.0
30301,1224,2,2.5,1961,0.99,None,Single Family,2,427400.0
10001,3051,5,6.0,2008,0.1,Minor (Cosmetic),Single Family,1,3126200.0
85001,2072,4,5.5,1940,0.08,Minor (Cosmetic),Single Family,2,704600.0
85001,1996,3,4.0,2022,0.102,None,Townhouse,2,715600.0
10001,2585,4,5.5,1969,0.19,None,Single Family,3,2020000.0
98101,1724,3,4.0,1978,0.107,Major (Structural/Systems),Townhouse,1,937800.0
30301,1066,1,1.5,2018,0.044,Major (Structural/Systems),Condo,2,408600.0
85001,1850,3,3.5,1974,1.71,Major (Structural/Systems),Single Family,2,694500.0
80202,1094,2,2.5,2008,0.042,Minor (Cosmetic),Condo,2,489300.0
98101,2061,3,3.5,2009,0.08,None,Single Family,3,1211800.0
78701,2220,3,4.5,1950,0.31,None,Single Family,3,883600.0
60601,2257,3,4.0,1990,0.26,Major (Structural/Systems),Single Family,2,932900.0
02108,2329,3,4.0,2002,0.25,Major (Structural/Systems),Single Family,1,1727900.0
60601,3191,5,6.0,1973,0.12,None,Single Family,1,1095500.0
90210,2402,3,4.5,1994,0.08,Major (Structural/Systems),Single Family,2,2256100.0
90210,3267,5,6.0,2017,0.44,None,Single Family,2,3153500.0
98101,3653,6,6.0,2012,0.08,None,Single Family,2,2169000.0
98101,2184,4,5.0,1959,0.044,Minor (Cosmetic),Townhouse,2,1100800.0
02108,2900,4,5.5,2019,0.17,Major (Structural/Systems),Single Family,2,2454800.0
78701,1214,1,1.5,1997,0.04,Minor (Cosmetic),Condo,1,520400.0
98101,3149,5,6.0,2020,0.71,Full Gut Rehab,Single Family,0,2271800.0
10001,1131,2,2.0,1956,0.032,None,Condo,1,864600.0
02108,3238,5,6.0,1973,0.64,None,Single Family,2,2003200.0
85001,2076,4,4.5,2014,0.042,None,Townhouse,2,693300.0
80202,2230,3,4.0,2001,0.21,None,Single Family,2,967800.0
80202,2203,3,4.0,1973,0.051,None,Townhouse,1,806500.0
78701,2568,4,5.0,2011,0.31,Minor (Cosmetic),Single Family,2,1343500.0
85001,2420,3,4.5,1958,0.89,None,Single Family,2,745300.0
10001,933,2,2.5,2005,0.01,None,Condo,2,813200.0
60601,2624,4,5.0,2011,0.39,Minor (Cosmetic),Single Family,2,1171600.0
60601,3247,5,6.0,1981,0.55,None,Single Family,0,1096800.0
33101,3166,6,6.0,1990,0.48,Minor (Cosmetic),Single Family,2,1684500.0
94102,1223,2,2.0,2010,0.011,Full Gut Rehab,Condo,1,1163900.0
33101,3679,4,6.0,1988,0.08,Major (Structural/Systems),Multi-Family,2,2165300.0
90210,3453,6,6.0,1968,0.08,None,Single Family,2,2566600.0
33101,1732,3,3.5,1969,0.047,Full Gut Rehab,Townhouse,1,954700.0
60601,1663,2,3.0,1964,0.46,Major (Structural/Systems),Single Family,1,621000.0
10001,3475,6,6.0,2007,0.19,None,Single Family,2,3227300.0
75001,1561,3,4.0,2001,0.098,Minor (Cosmetic),Townhouse,3,559300.0
90210,1489,2,2.5,1977,0.069,Full Gut Rehab,Townhouse,0,1338200.0
75001,550,1,1.5,1956,0.015,None,Condo,1,160200.0
80202,2928,5,5.5,2013,0.44,None,Single Family,4,1403800.0
10001,1283,2,3.0,1940,0.34,None,Single Family,2,1089900.0
94102,1937,3,4.0,1957,0.08,None,Single Family,2,1359000.0
85001,2941,3,4.5,2002,0.9,None,Single Family,1,902600.0
90210,3041,4,5.5,1985,0.13,Minor (Cosmetic),Single Family,2,2523900.0
10001,1506,2,2.5,1958,0.092,Minor (Cosmetic),Townhouse,1,1198400.0
98101,1739,3,4.0,1989,0.043,Minor (Cosmetic),Townhouse,3,922600.0
33101,1845,2,3.0,1993,0.2,Minor (Cosmetic),Single Family,2,892500.0
78701,2088,3,4.0,1970,1.17,Major (Structural/Systems),Single Family,3,1047100.0
94102,1919,3,3.5,2004,0.111,Full Gut Rehab,Townhouse,3,1851500.0
02108,2123,4,4.5,1985,0.09,Minor (Cosmetic),Single Family,2,1398000.0
10001,1014,1,1.5,1974,0.045,Major (Structural/Systems),Condo,0,803000.0
10001,1401,2,3.0,1988,0.12,None,Single Family,2,1158300.0
80202,3349,5,6.0,2020,0.67,Major (Structural/Systems),Single Family,3,1942300.0
60601,3608,6,6.0,1973,0.46,Minor (Cosmetic),Multi-Family,2,1480200.0
10001,3094,5,6.0,1968,0.15,Full Gut Rehab,Single Family,3,3108900.0
98101,3467,5,6.0,1945,0.85,Major (Structural/Systems),Single Family,4,2142900.0
98101,1881,3,4.0,1940,0.23,Minor (Cosmetic),Single Family,2,977000.0
85001,1638,3,4.0,1994,0.065,None,Townhouse,2,520100.0
85001,947,1,1.0,1966,0.062,Major (Structural/Systems),Townhouse,2,312400.0
75001,4855,7,6.0,1951,0.98,None,Single Family,2,1249600.0
10001,2387,4,5.0,1943,0.5,Minor (Cosmetic),Single Family,1,2126000.0
90210,1463,2,3.5,2019,0.024,Major (Structural/Systems),Condo,0,1360900.0
02108,1571,2,2.5,1991,0.1,Major (Structural/Systems),Single Family,1,1170200.0
02108,1448,2,2.5,1950,0.018,Minor (Cosmetic),Condo,0,843000.0
